,mahalle,sokak,yil,rayic
7957,FETİHTEPE MAH.,PAPATYALI SOKAĞI,2010,200.0
7958,FETİHTEPE MAH.,SEDEFOĞLU SOKAĞI,2010,180.0
7959,FETİHTEPE MAH.,SEVİNÇ SOKAĞI,2010,180.0
7960,FETİHTEPE MAH.,SİVAS SOKAĞI,2010,180.0
7961,FETİHTEPE MAH.,SOLAK ÇEŞME ARALIĞI,2010,180.0
7962,FETİHTEPE MAH.,SOLAK ÇEŞME SOKAĞI,2010,200.0
7963,FETİHTEPE MAH.,SÜSLÜ SOKAĞI,2010,200.0
7964,FETİHTEPE MAH.,ŞEHİT ER MURAT CELEP SOKAĞI,2010,180.0
7965,FETİHTEPE MAH.,ŞENER SOKAĞI,2010,180.0
7966,FETİHTEPE MAH.,TAHİR AĞA ARALIĞI,2010,180.0
7967,FETİHTEPE MAH.,TAŞLI SOKAĞI,2010,180.0
7968,FETİHTEPE MAH.,TEPE ÜSTÜ SOKAĞI,2010,200.0
7969,FETİHTEPE MAH.,TÜTÜNCÜ SOKAĞI,2010,180.0
7970,FETİHTEPE MAH.,UÇ HİSAR SOKAĞI,2010,180.0
7971,FETİHTEPE MAH.,UMAR ARALIĞI,2010,180.0
7972,FETİHTEPE MAH.,UMAR SOKAĞI,2010,180.0
7973,FETİHTEPE MAH.,YAMAK ÇIKMAZI,2010,180.0
7974,FETİHTEPE MAH.,YAMAK SOKAĞI,2010,200.0
7975,FETİHTEPE MAH.,YAVUZ SOKAĞI,2010,180.0
7976,FETİHTEPE MAH.,YAYLA ARALIĞI,2010,180.0
7977,FETİHTEPE MAH.,YAYLA ÇIKMAZI,2010,180.0
7978,FETİHTEPE MAH.,YAYLA SOKAĞI,2010,180.0
7979,FETİHTEPE MAH.,ZERAFET SOKAĞI,2010,180.0
7980,FETİHTEPE MAH.,ZÜMRÜT ARALIĞI,2010,180.0
7981,FETİHTEPE MAH.,ZÜMRÜT SOKAĞI,2010,180.0
7982,FETİHTEPE MAH.,AKTAŞ ARALIĞI,2009,51.34
7983,FETİHTEPE MAH.,AKTAŞ SOKAĞI,2009,51.34
7984,FETİHTEPE MAH.,ALACEYLAN SOKAĞI,2009,51.34
7985,FETİHTEPE MAH.,ANA YURT SOKAĞI,2009,51.34
7986,FETİHTEPE MAH.,ARKOÇ SOKAĞI,2009,74.16
7987,FETİHTEPE MAH.,ASKER SOKAĞI,2009,51.34
7988,FETİHTEPE MAH.,ATA ARALIĞI,2009,51.34
7989,FETİHTEPE MAH.,ATA SOKAĞI,2009,51.34
7990,FETİHTEPE MAH.,ATAÇ SOKAĞI,2009,51.34
7991,FETİHTEPE MAH.,ATILIM SOKAĞI,2009,51.34
7992,FETİHTEPE MAH.,BEYAZ SOKAĞI,2009,51.34
7993,FETİHTEPE MAH.,BÖĞÜRTLEN SOKAĞI,2009,57.04
7994,FETİHTEPE MAH.,CAMİ SOKAĞI,2009,51.34
7995,FETİHTEPE MAH.,ÇAĞDAŞ SOKAĞI,2009,51.34
7996,FETİHTEPE MAH.,ÇEŞME SOKAĞI,2009,51.34
7997,FETİHTEPE MAH.,ÇETİN SOKAĞI,2009,57.04
7998,FETİHTEPE MAH.,ÇINAR SOKAĞI,2009,51.34
7999,FETİHTEPE MAH.,ÇİÇEKLİ SOKAĞI,2009,51.34
8000,FETİHTEPE MAH.,ÇİLESİZ SOKAĞI,2009,51.34
8001,FETİHTEPE MAH.,DEFNE SOKAĞI,2009,74.16
8002,FETİHTEPE MAH.,DEMİRKIRAN ARALIĞI,2009,51.34
8003,FETİHTEPE MAH.,DEMİRKIRAN SOKAĞI,2009,51.34
8004,FETİHTEPE MAH.,DEREİÇİ SOKAĞI,2009,51.34
8005,FETİHTEPE MAH.,DOĞANAY ARALIĞI,2009,51.34
8006,FETİHTEPE MAH.,DOĞANAY SOKAĞI,2009,51.34
8007,FETİHTEPE MAH.,DOĞANŞAH SOKAĞI,2009,51.34
8008,FETİHTEPE MAH.,DÖNEM SOKAĞI,2009,51.34
8009,FETİHTEPE MAH.,DUTLUK ÇIKMAZI,2009,57.04
8010,FETİHTEPE MAH.,ELMAS SOKAĞI,2009,68.45
8011,FETİHTEPE MAH.,ERDEMLİ SOKAĞI,2009,51.34
8012,FETİHTEPE MAH.,ESER ARALIĞI,2009,51.34
8013,FETİHTEPE MAH.,ESER SOKAĞI,2009,74.16
8014,FETİHTEPE MAH.,FATİH SULTAN CADDESİ,2009,228.19
8015,FETİHTEPE MAH.,FETİHTEPE CAMİ SOKAĞI,2009,51.34
8016,FETİHTEPE MAH.,FETİHTEPE CAMİ ÇIKMAZI,2009,51.34
8017,FETİHTEPE MAH.,FETİHTEPE SOKAĞI,2009,51.34
8018,FETİHTEPE MAH.,GENİŞ SOKAĞI,2009,51.34
8019,FETİHTEPE MAH.,GEZEN SOKAĞI,2009,74.16
8020,FETİHTEPE MAH.,HALICIOĞLU YAN YOL CADDESİ,2009,205.37
8021,FETİHTEPE MAH.,IŞILDAK SOKAĞI,2009,51.34
8022,FETİHTEPE MAH.,İLK DURAK SOKAĞI,2009,79.86
8023,FETİHTEPE MAH.,İPEKLİ SOKAĞI,2009,51.34
8024,FETİHTEPE MAH.,KAPTAN SOKAĞI,2009,57.04
8025,FETİHTEPE MAH.,KARAÇAYIR SOKAĞI,2009,51.34
8026,FETİHTEPE MAH.,KAYA SOKAĞI,2009,51.34
8027,FETİHTEPE MAH.,KESKİN ARALIĞI,2009,57.04
8028,FETİHTEPE MAH.,KESKİN SOKAĞI,2009,68.45
8029,FETİHTEPE MAH.,KILIÇ SOKAĞI,2009,51.34
8030,FETİHTEPE MAH.,KİRİŞ SOKAĞI,2009,57.04
8031,FETİHTEPE MAH.,KUMSAL SOKAĞI,2009,51.34
8032,FETİHTEPE MAH.,KURBAN SOKAĞI,2009,57.04
8033,FETİHTEPE MAH.,MABET SOKAĞI,2009,51.34
8034,FETİHTEPE MAH.,MEYDAN SOKAĞI,2009,57.04
8035,FETİHTEPE MAH.,MÜVERRİH ALİ CADDESİ,2009,228.19
8036,FETİHTEPE MAH.,MÜVERRİH ALİ ÇIKMAZI,2009,79.86
8037,FETİHTEPE MAH.,NESİL SOKAĞI,2009,57.04
8038,FETİHTEPE MAH.,OKÇULAR ARALIĞI,2009,51.34
8039,FETİHTEPE MAH.,OKÇULAR YOLU SOKAĞI,2009,51.34
8040,FETİHTEPE MAH.,ÖNEM SOKAĞI,2009,51.34
8041,FETİHTEPE MAH.,ÖZGÜL ARALIĞI,2009,51.34
8042,FETİHTEPE MAH.,ÖZGÜL SOKAĞI,2009,74.16
8043,FETİHTEPE MAH.,ÖZLEM SOKAĞI,2009,51.34
8044,FETİHTEPE MAH.,PAPATYALI SOKAĞI,2009,74.16
8045,FETİHTEPE MAH.,SEDEFOĞLU SOKAĞI,2009,45.63
8046,FETİHTEPE MAH.,SEVİNÇ SOKAĞI,2009,51.34
8047,FETİHTEPE MAH.,SİVAS SOKAĞI,2009,51.34
